2021-07-02 21:41:38,693 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:55 | Starting SpringbootmybatisplusApplication using Java 1.8.0_102 on PC-20201216GNIR with PID 12136 (E:\workspace\spring-boot-mybatisplus1\target\classes started by Administrator in E:\workspace\spring-boot-mybatisplus1)
2021-07-02 21:41:38,697 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:659 | No active profile set, falling back to default profiles: default
2021-07-02 21:41:39,236 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:132 | Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2021-07-02 21:41:39,255 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:201 | Finished Spring Data repository scanning in 11 ms. Found 0 JDBC repository interfaces.
2021-07-02 21:41:39,752 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2021-07-02 21:41:39,760 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2021-07-02 21:41:39,760 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2021-07-02 21:41:39,761 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-02 21:41:39,762 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | An older version [1.2.27] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.30]
2021-07-02 21:41:39,762 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | Loaded Apache Tomcat Native library [1.2.27] using APR version [1.7.0].
2021-07-02 21:41:39,762 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true], UDS [true].
2021-07-02 21:41:39,762 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-07-02 21:41:39,765 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | OpenSSL successfully initialized [OpenSSL 1.1.1k  25 Mar 2021]
2021-07-02 21:41:39,826 | INFO  | main:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2021-07-02 21:41:39,826 | INFO  | main:o.s.b.w.s.c.ServletWebServerApplicationContext:290 | Root WebApplicationContext: initialization completed in 1082 ms
2021-07-02 21:41:40,066 | INFO  | main:o.a.c.c.StandardService:173 | Stopping service [Tomcat]
2021-07-02 21:41:40,084 | INFO  | main:o.s.b.a.l.ConditionEvaluationReportLoggingListener:136 | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-02 21:43:27,066 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:55 | Starting SpringbootmybatisplusApplication using Java 1.8.0_102 on PC-20201216GNIR with PID 6936 (E:\workspace\spring-boot-mybatisplus1\target\classes started by Administrator in E:\workspace\spring-boot-mybatisplus1)
2021-07-02 21:43:27,069 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:659 | No active profile set, falling back to default profiles: default
2021-07-02 21:43:27,612 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:132 | Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2021-07-02 21:43:27,625 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:201 | Finished Spring Data repository scanning in 9 ms. Found 0 JDBC repository interfaces.
2021-07-02 21:43:27,996 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2021-07-02 21:43:28,002 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2021-07-02 21:43:28,003 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2021-07-02 21:43:28,003 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-02 21:43:28,004 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | An older version [1.2.27] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.30]
2021-07-02 21:43:28,005 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | Loaded Apache Tomcat Native library [1.2.27] using APR version [1.7.0].
2021-07-02 21:43:28,005 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true], UDS [true].
2021-07-02 21:43:28,005 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-07-02 21:43:28,008 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | OpenSSL successfully initialized [OpenSSL 1.1.1k  25 Mar 2021]
2021-07-02 21:43:28,064 | INFO  | main:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2021-07-02 21:43:28,064 | INFO  | main:o.s.b.w.s.c.ServletWebServerApplicationContext:290 | Root WebApplicationContext: initialization completed in 946 ms
2021-07-02 21:43:28,286 | INFO  | main:o.a.c.c.StandardService:173 | Stopping service [Tomcat]
2021-07-02 21:43:28,302 | INFO  | main:o.s.b.a.l.ConditionEvaluationReportLoggingListener:136 | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-02 21:44:32,123 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:55 | Starting SpringbootmybatisplusApplication using Java 1.8.0_102 on PC-20201216GNIR with PID 1980 (E:\workspace\spring-boot-mybatisplus1\target\classes started by Administrator in E:\workspace\spring-boot-mybatisplus1)
2021-07-02 21:44:32,126 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:659 | No active profile set, falling back to default profiles: default
2021-07-02 21:44:32,633 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:132 | Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2021-07-02 21:44:32,647 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:201 | Finished Spring Data repository scanning in 9 ms. Found 0 JDBC repository interfaces.
2021-07-02 21:44:33,020 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2021-07-02 21:44:33,027 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2021-07-02 21:44:33,028 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2021-07-02 21:44:33,028 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-02 21:44:33,029 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | An older version [1.2.27] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.30]
2021-07-02 21:44:33,029 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | Loaded Apache Tomcat Native library [1.2.27] using APR version [1.7.0].
2021-07-02 21:44:33,030 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true], UDS [true].
2021-07-02 21:44:33,030 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-07-02 21:44:33,032 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | OpenSSL successfully initialized [OpenSSL 1.1.1k  25 Mar 2021]
2021-07-02 21:44:33,094 | INFO  | main:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2021-07-02 21:44:33,095 | INFO  | main:o.s.b.w.s.c.ServletWebServerApplicationContext:290 | Root WebApplicationContext: initialization completed in 926 ms
2021-07-02 21:44:33,316 | INFO  | main:o.a.c.c.StandardService:173 | Stopping service [Tomcat]
2021-07-02 21:44:33,331 | INFO  | main:o.s.b.a.l.ConditionEvaluationReportLoggingListener:136 | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-02 21:45:15,977 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:55 | Starting SpringbootmybatisplusApplication using Java 1.8.0_102 on PC-20201216GNIR with PID 8224 (E:\workspace\spring-boot-mybatisplus1\target\classes started by Administrator in E:\workspace\spring-boot-mybatisplus1)
2021-07-02 21:45:15,980 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:659 | No active profile set, falling back to default profiles: default
2021-07-02 21:45:16,482 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:132 | Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2021-07-02 21:45:16,495 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:201 | Finished Spring Data repository scanning in 9 ms. Found 0 JDBC repository interfaces.
2021-07-02 21:45:16,896 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2021-07-02 21:45:16,903 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2021-07-02 21:45:16,903 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2021-07-02 21:45:16,903 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-02 21:45:16,905 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | An older version [1.2.27] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.30]
2021-07-02 21:45:16,905 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | Loaded Apache Tomcat Native library [1.2.27] using APR version [1.7.0].
2021-07-02 21:45:16,905 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true], UDS [true].
2021-07-02 21:45:16,905 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-07-02 21:45:16,908 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | OpenSSL successfully initialized [OpenSSL 1.1.1k  25 Mar 2021]
2021-07-02 21:45:16,966 | INFO  | main:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2021-07-02 21:45:16,966 | INFO  | main:o.s.b.w.s.c.ServletWebServerApplicationContext:290 | Root WebApplicationContext: initialization completed in 946 ms
2021-07-02 21:45:17,194 | INFO  | main:o.a.c.c.StandardService:173 | Stopping service [Tomcat]
2021-07-02 21:45:17,209 | INFO  | main:o.s.b.a.l.ConditionEvaluationReportLoggingListener:136 | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
